gene,ancestry,allele,freq,n_individuals
A,afr,02:01,0.119516,100798
A,afr,23:01,0.112889,100798
A,afr,03:01,0.082591,100798
A,afr,30:01,0.071375,100798
A,afr,30:02,0.067273,100798
A,afr,68:02,0.063141,100798
A,afr,74:01,0.053811,100798
A,afr,33:03,0.05263,100798
A,afr,02:02,0.041494,100798
A,afr,01:01,0.041082,100798
A,afr,68:01,0.038597,100798
A,afr,34:02,0.033572,100798
A,afr,29:02,0.030789,100798
A,afr,36:01,0.027089,100798
A,afr,24:02,0.022178,100798
A,afr,33:01,0.021975,100798
A,afr,02:05,0.015015,100798
A,afr,32:01,0.014777,100798
A,afr,66:01,0.014415,100798
A,afr,26:01,0.01376,100798
A,afr,11:01,0.012728,100798
A,afr,66:02,0.009742,100798
A,afr,31:01,0.009603,100798
A,afr,80:01,0.007589,100798
A,afr,01:02,0.005551,100798
A,afr,25:01,0.002872,100798
A,afr,30:04,0.002341,100798
A,afr,66:03,0.001731,100798
A,afr,02:60,0.001057,100798
A,afr,02:06,0.000818,100798
A,afr,74:11,0.000675,100798
A,afr,24:07,0.000511,100798
A,afr,29:01,0.000501,100798
A,afr,74:09,0.000471,100798
A,afr,74:03,0.000377,100798
A,afr,26:12,0.000372,100798
A,afr,02:14,0.000352,100798
A,afr,24:23,0.000342,100798
A,afr,24:03,0.000322,100798
A,afr,02:11,0.000313,100798
A,afr,03:02,0.000293,100798
A,afr,69:01,0.000233,100798
A,afr,68:15,0.000213,100798
A,afr,02:17,0.000208,100798
A,afr,30:07,0.000193,100798
A,afr,26:08,0.000169,100798
A,afr,36:03,0.000169,100798
A,afr,02:04,0.000154,100798
A,afr,43:01,0.000139,100798
A,afr,31:04,0.000134,100798
A,afr,02:03,0.000129,100798
A,afr,68:10,0.000114,100798
A,afr,23:05,0.000114,100798
A,afr,68:03,0.000109,100798
A,afr,33:05,9.4e-05,100798
A,afr,01:03,8.4e-05,100798
A,afr,02:20,7.9e-05,100798
A,afr,02:22,7.4e-05,100798
A,afr,03:07,6.4e-05,100798
A,afr,30:09,6.4e-05,100798
A,afr,23:02,5.5e-05,100798
A,afr,30:10,5e-05,100798
A,afr,02:07,4.5e-05,100798
A,afr,02:24,4e-05,100798
A,afr,34:01,4e-05,100798
A,afr,30:08,3.5e-05,100798
A,afr,23:03,3.5e-05,100798
A,afr,68:08,3.5e-05,100798
A,afr,02:86,3.5e-05,100798
A,afr,30:16,3e-05,100798
A,afr,11:02,2.5e-05,100798
A,afr,74:16,2e-05,100798
A,afr,24:14,2e-05,100798
A,afr,02:122,2e-05,100798
A,afr,01:09,2e-05,100798
A,afr,02:13,2e-05,100798
A,afr,03:51,2e-05,100798
A,afr,23:04,2e-05,100798
A,afr,34:03,1.5e-05,100798
A,afr,34:09,1.5e-05,100798
A,afr,02:38,1.5e-05,100798
A,afr,68:05,1.5e-05,100798
A,afr,02:35,1.5e-05,100798
A,afr,02:63,1.5e-05,100798
A,afr,23:13,1.5e-05,100798
A,afr,11:03,1e-05,100798
A,afr,31:02,1e-05,100798
A,afr,68:54,1e-05,100798
A,afr,11:05,1e-05,100798
A,afr,68:39,1e-05,100798
A,afr,03:05,1e-05,100798
A,afr,01:23,1e-05,100798
A,afr,02:64,1e-05,100798
A,afr,26:09,1e-05,100798
A,afr,23:15,1e-05,100798
A,afr,23:37,5e-06,100798
A,afr,02:217,5e-06,100798
A,afr,29:91,5e-06,100798
A,afr,02:211,5e-06,100798
A,afr,68:28,5e-06,100798
A,afr,24:28,5e-06,100798
A,afr,33:18,5e-06,100798
A,afr,32:06,5e-06,100798
A,afr,24:387,5e-06,100798
A,afr,24:56,5e-06,100798
A,afr,24:90,5e-06,100798
A,afr,02:603,5e-06,100798
A,afr,24:29,5e-06,100798
A,afr,30:18,5e-06,100798
A,afr,30:28,5e-06,100798
A,afr,68:17,5e-06,100798
A,afr,32:08,5e-06,100798
A,afr,26:03,5e-06,100798
A,afr,11:12,5e-06,100798
A,afr,26:07,5e-06,100798
A,afr,02:08,5e-06,100798
A,afr,30:44,5e-06,100798
A,afr,26:30,5e-06,100798
A,afr,02:29,5e-06,100798
A,afr,24:25,5e-06,100798
A,afr,25:02,5e-06,100798
A,afr,24:24,5e-06,100798
A,afr,24:10,5e-06,100798
A,afr,26:02,5e-06,100798
A,afr,29:10,5e-06,100798
A,afr,68:27,5e-06,100798
A,afr,74:06,5e-06,100798
A,afr,11:08,5e-06,100798
A,amr,02:01,0.206142,107928
A,amr,24:02,0.127993,107928
A,amr,03:01,0.071413,107928
A,amr,01:01,0.066109,107928
A,amr,31:01,0.051442,107928
A,amr,68:01,0.047615,107928
A,amr,11:01,0.042501,107928
A,amr,29:02,0.040601,107928
A,amr,02:06,0.040263,107928
A,amr,23:01,0.032007,107928
A,amr,26:01,0.026675,107928
A,amr,68:02,0.026175,107928
A,amr,30:02,0.025248,107928
A,amr,32:01,0.025211,107928
A,amr,30:01,0.021185,107928
A,amr,33:01,0.020856,107928
A,amr,68:03,0.017493,107928
A,amr,02:05,0.015835,107928
A,amr,25:01,0.009599,107928
A,amr,33:03,0.008969,107928
A,amr,02:02,0.007607,107928
A,amr,74:01,0.007607,107928
A,amr,66:01,0.00606,107928
A,amr,34:02,0.004679,107928
A,amr,02:11,0.003743,107928
A,amr,68:05,0.003354,107928
A,amr,02:04,0.003095,107928
A,amr,02:17,0.003025,107928
A,amr,30:04,0.003011,107928
A,amr,24:03,0.002956,107928
A,amr,69:01,0.002812,107928
A,amr,36:01,0.002492,107928
A,amr,24:25,0.002349,107928
A,amr,02:22,0.002006,107928
A,amr,29:01,0.002006,107928
A,amr,01:02,0.001918,107928
A,amr,03:02,0.001909,107928
A,amr,80:01,0.001904,107928
A,amr,31:02,0.001594,107928
A,amr,30:10,0.001394,107928
A,amr,02:13,0.001209,107928
A,amr,02:20,0.001001,107928
A,amr,66:02,0.00094,107928
A,amr,26:08,0.000755,107928
A,amr,34:01,0.000473,107928
A,amr,24:07,0.000473,107928
A,amr,24:14,0.000445,107928
A,amr,24:05,0.000408,107928
A,amr,31:09,0.000352,107928
A,amr,24:22,0.00032,107928
A,amr,68:12,0.000315,107928
A,amr,68:17,0.000301,107928
A,amr,02:07,0.000301,107928
A,amr,68:07,0.000301,107928
A,amr,02:33,0.000269,107928
A,amr,66:03,0.000232,107928
A,amr,24:23,0.000227,107928
A,amr,23:05,0.000195,107928
A,amr,02:03,0.000176,107928
A,amr,74:03,0.000153,107928
A,amr,01:03,0.000144,107928
A,amr,33:05,0.000139,107928
A,amr,24:53,0.00013,107928
A,amr,02:24,0.000111,107928
A,amr,02:64,0.000107,107928
A,amr,02:60,0.000102,107928
A,amr,34:05,7.4e-05,107928
A,amr,02:137,6.9e-05,107928
A,amr,11:02,6.9e-05,107928
A,amr,02:51,6.5e-05,107928
A,amr,02:44,6.5e-05,107928
A,amr,24:13,6e-05,107928
A,amr,68:20,5.6e-05,107928
A,amr,11:08,5.1e-05,107928
A,amr,02:58,4.6e-05,107928
A,amr,03:07,4.6e-05,107928
A,amr,24:26,4.2e-05,107928
A,amr,26:03,3.7e-05,107928
A,amr,02:39,3.2e-05,107928
A,amr,24:10,3.2e-05,107928
A,amr,68:06,3.2e-05,107928
A,amr,36:03,2.8e-05,107928
A,amr,29:10,2.8e-05,107928
A,amr,26:02,2.8e-05,107928
A,amr,74:11,2.3e-05,107928
A,amr,11:05,2.3e-05,107928
A,amr,26:07,2.3e-05,107928
A,amr,74:09,2.3e-05,107928
A,amr,02:14,2.3e-05,107928
A,amr,31:07,2.3e-05,107928
A,amr,02:08,1.9e-05,107928
A,amr,26:17,1.9e-05,107928
A,amr,02:10,1.9e-05,107928
A,amr,02:19,1.9e-05,107928
A,amr,31:04,1.9e-05,107928
A,amr,68:15,1.9e-05,107928
A,amr,03:05,1.9e-05,107928
A,amr,02:136,1.4e-05,107928
A,amr,33:04,1.4e-05,107928
A,amr,24:38,1.4e-05,107928
A,amr,31:06,1.4e-05,107928
A,amr,02:54,1.4e-05,107928
A,amr,02:12,1.4e-05,107928
A,amr,02:30,1.4e-05,107928
A,amr,03:89,1.4e-05,107928
A,amr,25:02,1.4e-05,107928
A,amr,30:09,9e-06,107928
A,amr,24:28,9e-06,107928
A,amr,24:15,9e-06,107928
A,amr,24:17,9e-06,107928
A,amr,68:23,9e-06,107928
A,amr,68:16,9e-06,107928
A,amr,24:72,9e-06,107928
A,amr,68:24,9e-06,107928
A,amr,26:12,9e-06,107928
A,amr,02:45,9e-06,107928
A,amr,02:16,9e-06,107928
A,amr,11:12,9e-06,107928
A,amr,24:159,9e-06,107928
A,amr,26:09,9e-06,107928
A,amr,03:04,9e-06,107928
A,amr,02:394,5e-06,107928
A,amr,24:20,5e-06,107928
A,amr,24:179,5e-06,107928
A,amr,01:06,5e-06,107928
A,amr,24:87,5e-06,107928
A,amr,68:31,5e-06,107928
A,amr,31:05,5e-06,107928
A,amr,02:552,5e-06,107928
A,amr,24:18,5e-06,107928
A,amr,24:310,5e-06,107928
A,amr,68:330,5e-06,107928
A,amr,02:21,5e-06,107928
A,amr,68:21,5e-06,107928
A,amr,32:55,5e-06,107928
A,amr,68:255,5e-06,107928
A,amr,34:29N,5e-06,107928
A,amr,24:85,5e-06,107928
A,amr,68:29,5e-06,107928
A,amr,24:56,5e-06,107928
A,amr,11:03,5e-06,107928
A,amr,11:24,5e-06,107928
A,amr,02:197,5e-06,107928
A,amr,02:841,5e-06,107928
A,amr,02:122,5e-06,107928
A,amr,02:87,5e-06,107928
A,amr,24:207,5e-06,107928
A,amr,02:962,5e-06,107928
A,amr,01:380,5e-06,107928
A,amr,68:30,5e-06,107928
A,amr,02:278,5e-06,107928
A,amr,31:97,5e-06,107928
A,amr,30:12,5e-06,107928
A,amr,31:88,5e-06,107928
A,amr,03:238,5e-06,107928
A,amr,31:15,5e-06,107928
A,amr,68:55,5e-06,107928
A,amr,74:16,5e-06,107928
A,amr,02:663,5e-06,107928
A,eas,11:01,0.189958,15893
A,eas,24:02,0.180048,15893
A,eas,02:01,0.100484,15893
A,eas,33:03,0.086233,15893
A,eas,02:07,0.064997,15893
A,eas,02:06,0.048355,15893
A,eas,02:03,0.037752,15893
A,eas,24:07,0.035613,15893
A,eas,34:01,0.033411,15893
A,eas,26:01,0.029384,15893
A,eas,01:01,0.029258,15893
A,eas,31:01,0.026678,15893
A,eas,03:01,0.023469,15893
A,eas,30:01,0.020827,15893
A,eas,11:02,0.019726,15893
A,eas,29:01,0.013088,15893
A,eas,32:01,0.006481,15893
A,eas,24:03,0.005663,15893
A,eas,68:01,0.005317,15893
A,eas,24:10,0.00431,15893
A,eas,23:01,0.003995,15893
A,eas,29:02,0.003933,15893
A,eas,26:02,0.00324,15893
A,eas,26:03,0.00302,15893
A,eas,02:05,0.002265,15893
A,eas,34:05,0.001888,15893
A,eas,25:01,0.001856,15893
A,eas,74:01,0.001825,15893
A,eas,24:20,0.001762,15893
A,eas,30:02,0.00173,15893
A,eas,68:02,0.001699,15893
A,eas,02:10,0.001573,15893
A,eas,33:01,0.001321,15893
A,eas,30:04,0.001227,15893
A,eas,03:02,0.001101,15893
A,eas,11:04,0.000629,15893
A,eas,02:02,0.000598,15893
A,eas,69:01,0.000535,15893
A,eas,66:01,0.000503,15893
A,eas,02:11,0.000503,15893
A,eas,24:387,0.000346,15893
A,eas,01:03,0.000283,15893
A,eas,02:53,0.000283,15893
A,eas,11:03,0.000283,15893
A,eas,36:01,0.000189,15893
A,eas,24:08,0.000189,15893
A,eas,34:02,0.000189,15893
A,eas,02:28,0.000189,15893
A,eas,02:17,0.000157,15893
A,eas,26:08,0.000157,15893
A,eas,02:20,0.000126,15893
A,eas,68:03,0.000126,15893
A,eas,66:02,9.4e-05,15893
A,eas,02:12,9.4e-05,15893
A,eas,02:18,9.4e-05,15893
A,eas,24:04,9.4e-05,15893
A,eas,02:64,9.4e-05,15893
A,eas,26:18,6.3e-05,15893
A,eas,24:25,6.3e-05,15893
A,eas,24:31,6.3e-05,15893
A,eas,02:30,6.3e-05,15893
A,eas,24:17,3.1e-05,15893
A,eas,30:139,3.1e-05,15893
A,eas,26:05,3.1e-05,15893
A,eas,68:08,3.1e-05,15893
A,eas,33:05,3.1e-05,15893
A,eas,74:05,3.1e-05,15893
A,eas,68:17,3.1e-05,15893
A,eas,74:03,3.1e-05,15893
A,eas,33:08,3.1e-05,15893
A,eas,02:22,3.1e-05,15893
A,eas,31:16,3.1e-05,15893
A,eas,43:01,3.1e-05,15893
A,eas,66:03,3.1e-05,15893
A,eas,01:02,3.1e-05,15893
A,eas,02:16,3.1e-05,15893
A,eas,31:11,3.1e-05,15893
A,eur,02:01,0.270678,302712
A,eur,01:01,0.161365,302712
A,eur,03:01,0.138548,302712
A,eur,24:02,0.086567,302712
A,eur,11:01,0.060776,302712
A,eur,32:01,0.035585,302712
A,eur,26:01,0.033681,302712
A,eur,29:02,0.032896,302712
A,eur,68:01,0.031606,302712
A,eur,31:01,0.026535,302712
A,eur,25:01,0.021127,302712
A,eur,23:01,0.020414,302712
A,eur,30:01,0.013729,302712
A,eur,02:05,0.010389,302712
A,eur,30:02,0.008875,302712
A,eur,68:02,0.00883,302712
A,eur,33:01,0.008817,302712
A,eur,66:01,0.004503,302712
A,eur,33:03,0.003414,302712
A,eur,29:01,0.003381,302712
A,eur,03:02,0.003327,302712
A,eur,24:03,0.002146,302712
A,eur,02:06,0.00187,302712
A,eur,69:01,0.001802,302712
A,eur,30:04,0.001662,302712
A,eur,26:08,0.000991,302712
A,eur,02:02,0.000966,302712
A,eur,34:02,0.000846,302712
A,eur,02:17,0.000598,302712
A,eur,33:05,0.000337,302712
A,eur,74:03,0.000332,302712
A,eur,01:02,0.000277,302712
A,eur,74:01,0.000251,302712
A,eur,02:20,0.000236,302712
A,eur,01:03,0.000226,302712
A,eur,02:30,0.000152,302712
A,eur,80:01,0.000144,302712
A,eur,02:24,0.00013,302712
A,eur,36:01,0.000126,302712
A,eur,24:07,0.000124,302712
A,eur,02:07,0.000102,302712
A,eur,29:10,9.4e-05,302712
A,eur,11:05,9.1e-05,302712
A,eur,02:22,7.6e-05,302712
A,eur,34:01,6.1e-05,302712
A,eur,02:08,5.9e-05,302712
A,eur,02:11,5.6e-05,302712
A,eur,03:05,4.5e-05,302712
A,eur,02:35,4.5e-05,302712
A,eur,02:13,4.1e-05,302712
A,eur,02:29,3.8e-05,302712
A,eur,01:06,3.8e-05,302712
A,eur,02:03,3.6e-05,302712
A,eur,26:09,3.1e-05,302712
A,eur,24:29,3.1e-05,302712
A,eur,32:04,3e-05,302712
A,eur,66:02,3e-05,302712
A,eur,25:02,2.8e-05,302712
A,eur,24:05,2.6e-05,302712
A,eur,02:38,2.6e-05,302712
A,eur,32:03,2.6e-05,302712
A,eur,02:27,2.5e-05,302712
A,eur,11:12,2.5e-05,302712
A,eur,24:23,2.3e-05,302712
A,eur,02:04,2.3e-05,302712
A,eur,03:08,2.1e-05,302712
A,eur,68:03,2.1e-05,302712
A,eur,30:10,2e-05,302712
A,eur,11:02,2e-05,302712
A,eur,26:15,1.8e-05,302712
A,eur,32:08,1.8e-05,302712
A,eur,02:14,1.7e-05,302712
A,eur,26:03,1.7e-05,302712
A,eur,68:24,1.5e-05,302712
A,eur,26:07,1.5e-05,302712
A,eur,02:86,1.5e-05,302712
A,eur,24:26,1.3e-05,302712
A,eur,26:17,1.3e-05,302712
A,eur,26:02,1.2e-05,302712
A,eur,02:12,1.2e-05,302712
A,eur,24:31,1e-05,302712
A,eur,24:17,1e-05,302712
A,eur,74:06,1e-05,302712
A,eur,02:85,1e-05,302712
A,eur,02:19,1e-05,302712
A,eur,68:12,1e-05,302712
A,eur,24:56,1e-05,302712
A,eur,66:03,8e-06,302712
A,eur,29:12,8e-06,302712
A,eur,24:10,8e-06,302712
A,eur,02:26,8e-06,302712
A,eur,02:49,8e-06,302712
A,eur,03:62,8e-06,302712
A,eur,02:34,8e-06,302712
A,eur,29:04,7e-06,302712
A,eur,03:07,7e-06,302712
A,eur,30:03,7e-06,302712
A,eur,25:03,7e-06,302712
A,eur,01:38,7e-06,302712
A,eur,31:08,7e-06,302712
A,eur,32:02,7e-06,302712
A,eur,03:22,7e-06,302712
A,eur,02:64,5e-06,302712
A,eur,31:06,5e-06,302712
A,eur,68:17,5e-06,302712
A,eur,03:04,5e-06,302712
A,eur,11:29,5e-06,302712
A,eur,68:35,5e-06,302712
A,eur,11:04,3e-06,302712
A,eur,68:15,3e-06,302712
A,eur,02:21,3e-06,302712
A,eur,33:04,3e-06,302712
A,eur,01:67,3e-06,302712
A,eur,24:20,3e-06,302712
A,eur,24:121,3e-06,302712
A,eur,32:06,3e-06,302712
A,eur,02:36,3e-06,302712
A,eur,24:35,3e-06,302712
A,eur,02:156,3e-06,302712
A,eur,03:56,3e-06,302712
A,eur,24:21,3e-06,302712
A,eur,02:45,3e-06,302712
A,eur,26:65,3e-06,302712
A,eur,26:12,3e-06,302712
A,eur,02:133,3e-06,302712
A,eur,02:623,2e-06,302712
A,eur,03:108,2e-06,302712
A,eur,02:93,2e-06,302712
A,eur,66:23,2e-06,302712
A,eur,24:28,2e-06,302712
A,eur,02:211,2e-06,302712
A,eur,34:05,2e-06,302712
A,eur,24:18,2e-06,302712
A,eur,02:84,2e-06,302712
A,eur,24:46,2e-06,302712
A,eur,23:13,2e-06,302712
A,eur,68:05,2e-06,302712
A,eur,25:06,2e-06,302712
A,eur,02:197,2e-06,302712
A,eur,02:501,2e-06,302712
A,eur,11:08,2e-06,302712
A,eur,03:50,2e-06,302712
A,eur,02:81,2e-06,302712
A,eur,30:12,2e-06,302712
A,eur,03:103,2e-06,302712
A,eur,29:32,2e-06,302712
A,eur,03:306,2e-06,302712
A,eur,11:10,2e-06,302712
A,eur,24:72,2e-06,302712
A,eur,11:199,2e-06,302712
A,eur,11:18,2e-06,302712
A,eur,11:15,2e-06,302712
A,eur,26:14,2e-06,302712
A,eur,24:95,2e-06,302712
A,eur,68:43,2e-06,302712
A,eur,25:19,2e-06,302712
A,eur,23:03,2e-06,302712
A,eur,25:04,2e-06,302712
A,eur,26:20,2e-06,302712
A,eur,02:140,2e-06,302712
A,eur,02:37,2e-06,302712
A,eur,02:90,2e-06,302712
A,eur,01:51,2e-06,302712
A,eur,02:233,2e-06,302712
A,eur,01:48,2e-06,302712
A,eur,02:164,2e-06,302712
A,eur,23:04,2e-06,302712
A,eur,01:61,2e-06,302712
A,eur,02:56,2e-06,302712
A,eur,26:16,2e-06,302712
A,eur,11:06,2e-06,302712
A,eur,25:11,2e-06,302712
A,eur,03:72,2e-06,302712
A,eur,02:87,2e-06,302712
A,eur,01:210,2e-06,302712
A,eur,24:392,2e-06,302712
A,eur,24:90,2e-06,302712
A,eur,24:53,2e-06,302712
A,eur,01:26,2e-06,302712
A,eur,01:44,2e-06,302712
A,eur,02:102,2e-06,302712
A,eur,02:325,2e-06,302712
A,eur,11:250,2e-06,302712
A,eur,26:90,2e-06,302712
A,eur,02:346,2e-06,302712
A,eur,68:08,2e-06,302712
A,eur,25:05,2e-06,302712
A,eur,74:05,2e-06,302712
A,eur,68:13,2e-06,302712
A,eur,32:07,2e-06,302712
A,eur,31:179,2e-06,302712
A,eur,02:648,2e-06,302712
A,eur,24:25,2e-06,302712
A,eur,43:01,2e-06,302712
A,eur,68:27,2e-06,302712
A,eur,32:26,2e-06,302712
A,eur,02:60,2e-06,302712
A,eur,01:14,2e-06,302712
A,eur,02:749,2e-06,302712
A,mid,02:01,0.144119,2151
A,mid,01:01,0.125755,2151
A,mid,24:02,0.100651,2151
A,mid,03:01,0.078801,2151
A,mid,11:01,0.046722,2151
A,mid,32:01,0.043701,2151
A,mid,02:05,0.041376,2151
A,mid,30:01,0.039517,2151
A,mid,23:01,0.037424,2151
A,mid,26:01,0.035797,2151
A,mid,68:02,0.031846,2151
A,mid,68:01,0.030683,2151
A,mid,30:02,0.027429,2151
A,mid,03:02,0.025337,2151
A,mid,33:01,0.025337,2151
A,mid,30:04,0.019526,2151
A,mid,02:02,0.017434,2151
A,mid,29:01,0.015109,2151
A,mid,01:03,0.014412,2151
A,mid,33:03,0.013017,2151
A,mid,29:02,0.013017,2151
A,mid,69:01,0.011855,2151
A,mid,24:03,0.011855,2151
A,mid,31:01,0.010228,2151
A,mid,66:01,0.008601,2151
A,mid,34:02,0.004184,2151
A,mid,74:01,0.003719,2151
A,mid,02:17,0.002325,2151
A,mid,30:10,0.002325,2151
A,mid,01:02,0.001627,2151
A,mid,74:03,0.001395,2151
A,mid,25:01,0.001395,2151
A,mid,02:22,0.001395,2151
A,mid,02:08,0.001162,2151
A,mid,80:01,0.001162,2151
A,mid,02:85,0.001162,2151
A,mid,02:11,0.00093,2151
A,mid,24:26,0.00093,2151
A,mid,36:01,0.000697,2151
A,mid,02:06,0.000697,2151
A,mid,01:06,0.000697,2151
A,mid,02:14,0.000697,2151
A,mid,26:12,0.000697,2151
A,mid,31:04,0.000232,2151
A,mid,24:109,0.000232,2151
A,mid,24:29,0.000232,2151
A,mid,30:09,0.000232,2151
A,mid,02:603,0.000232,2151
A,mid,02:49,0.000232,2151
A,mid,74:16,0.000232,2151
A,mid,66:02,0.000232,2151
A,mid,24:07,0.000232,2151
A,mid,02:03,0.000232,2151
A,mid,43:01,0.000232,2151
A,mid,30:08,0.000232,2151
A,mid,02:102,0.000232,2151
A,mid,25:19,0.000232,2151
A,sas,01:01,0.141435,6176
A,sas,11:01,0.138682,6176
A,sas,24:02,0.13342,6176
A,sas,33:03,0.11067,6176
A,sas,03:01,0.066548,6176
A,sas,68:01,0.061609,6176
A,sas,02:11,0.05319,6176
A,sas,02:01,0.052866,6176
A,sas,26:01,0.043718,6176
A,sas,32:01,0.036593,6176
A,sas,31:01,0.029631,6176
A,sas,02:06,0.019349,6176
A,sas,30:01,0.01433,6176
A,sas,29:01,0.012872,6176
A,sas,02:03,0.012791,6176
A,sas,24:07,0.010767,6176
A,sas,02:05,0.010282,6176
A,sas,03:02,0.008258,6176
A,sas,23:01,0.007448,6176
A,sas,24:17,0.005748,6176
A,sas,24:03,0.004858,6176
A,sas,02:16,0.002591,6176
A,sas,02:20,0.002348,6176
A,sas,11:03,0.002186,6176
A,sas,29:02,0.002186,6176
A,sas,30:02,0.001862,6176
A,sas,33:01,0.0017,6176
A,sas,68:02,0.001538,6176
A,sas,66:01,0.001457,6176
A,sas,74:01,0.001376,6176
A,sas,31:12,0.001052,6176
A,sas,69:01,0.00081,6176
A,sas,02:08,0.00081,6176
A,sas,31:06,0.000486,6176
A,sas,02:1126,0.000486,6176
A,sas,25:01,0.000486,6176
A,sas,02:02,0.000486,6176
A,sas,02:07,0.000486,6176
A,sas,02:17,0.000324,6176
A,sas,30:04,0.000243,6176
A,sas,26:07,0.000243,6176
A,sas,01:03,0.000162,6176
A,sas,34:01,0.000162,6176
A,sas,68:24,0.000162,6176
A,sas,34:02,8.1e-05,6176
A,sas,11:44,8.1e-05,6176
A,sas,24:20,8.1e-05,6176
A,sas,11:02,8.1e-05,6176
A,sas,02:22,8.1e-05,6176
A,sas,24:23,8.1e-05,6176
A,sas,24:387,8.1e-05,6176
A,sas,36:01,8.1e-05,6176
A,sas,43:01,8.1e-05,6176
A,sas,02:289,8.1e-05,6176
A,sas,11:04,8.1e-05,6176
A,sas,01:380,8.1e-05,6176
A,sas,11:366,8.1e-05,6176
A,sas,24:13,8.1e-05,6176
A,sas,01:266,8.1e-05,6176
A,sas,11:58,8.1e-05,6176
B,afr,53:01,0.121034,100798
B,afr,07:02,0.070492,100798
B,afr,35:01,0.067457,100798
B,afr,15:03,0.063731,100798
B,afr,42:01,0.054262,100798
B,afr,45:01,0.051276,100798
B,afr,44:03,0.048488,100798
B,afr,58:02,0.043825,100798
B,afr,58:01,0.038919,100798
B,afr,08:01,0.036271,100798
B,afr,15:10,0.035452,100798
B,afr,57:03,0.034014,100798
B,afr,18:01,0.03137,100798
B,afr,49:01,0.028255,100798
B,afr,14:02,0.021092,100798
B,afr,51:01,0.020149,100798
B,afr,81:01,0.02002,100798
B,afr,15:16,0.018988,100798
B,afr,52:01,0.016161,100798
B,afr,44:02,0.015566,100798
B,afr,40:01,0.01063,100798
B,afr,78:01,0.009767,100798
B,afr,15:01,0.009747,100798
B,afr,50:01,0.008959,100798
B,afr,07:05,0.008423,100798
B,afr,39:10,0.00809,100798
B,afr,13:02,0.007808,100798
B,afr,42:02,0.007718,100798
B,afr,14:01,0.007495,100798
B,afr,27:05,0.007267,100798
B,afr,57:01,0.006052,100798
B,afr,41:02,0.005203,100798
B,afr,37:01,0.005179,100798
B,afr,15:17,0.004712,100798
B,afr,57:02,0.004162,100798
B,afr,55:01,0.00378,100798
B,afr,27:03,0.003497,100798
B,afr,41:01,0.003259,100798
B,afr,40:02,0.003214,100798
B,afr,39:01,0.002684,100798
B,afr,82:01,0.002604,100798
B,afr,14:03,0.002594,100798
B,afr,56:01,0.002128,100798
B,afr,38:01,0.002019,100798
B,afr,35:03,0.002019,100798
B,afr,57:04,0.00194,100798
B,afr,44:10,0.001498,100798
B,afr,39:06,0.001334,100798
B,afr,15:18,0.001319,100798
B,afr,40:16,0.00122,100798
B,afr,40:12,0.001081,100798
B,afr,47:01,0.000933,100798
B,afr,51:02,0.000863,100798
B,afr,35:02,0.000858,100798
B,afr,15:37,0.000779,100798
B,afr,51:09,0.00062,100798
B,afr,41:03,0.00061,100798
B,afr,35:08,0.000526,100798
B,afr,35:05,0.000496,100798
B,afr,82:02,0.000496,100798
B,afr,15:31,0.000486,100798
B,afr,40:06,0.000456,100798
B,afr,47:03,0.000446,100798
B,afr,48:01,0.000402,100798
B,afr,15:13,0.000347,100798
B,afr,27:02,0.000342,100798
B,afr,15:47,0.000337,100798
B,afr,07:09,0.000298,100798
B,afr,44:05,0.000298,100798
B,afr,08:12,0.000268,100798
B,afr,14:05,0.000263,100798
B,afr,15:02,0.000253,100798
B,afr,27:06,0.000248,100798
B,afr,39:24,0.000228,100798
B,afr,44:07,0.000223,100798
B,afr,39:05,0.000213,100798
B,afr,51:08,0.000208,100798
B,afr,15:54,0.000203,100798
B,afr,73:01,0.000203,100798
B,afr,15:52,0.000198,100798
B,afr,15:07,0.000174,100798
B,afr,07:12,0.000164,100798
B,afr,18:03,0.000149,100798
B,afr,15:25,0.000124,100798
B,afr,13:01,0.000114,100798
B,afr,50:02,0.000114,100798
B,afr,44:04,0.000114,100798
B,afr,35:43,0.000109,100798
B,afr,35:12,9.4e-05,100798
B,afr,40:04,9.4e-05,100798
B,afr,46:01,8.4e-05,100798
B,afr,38:02,6.9e-05,100798
B,afr,44:18,6e-05,100798
B,afr,15:09,5.5e-05,100798
B,afr,57:09,5.5e-05,100798
B,afr,35:20,5e-05,100798
B,afr,15:08,5e-05,100798
B,afr,51:07,5e-05,100798
B,afr,15:04,5e-05,100798
B,afr,15:05,4.5e-05,100798
B,afr,48:02,4e-05,100798
B,afr,45:02,4e-05,100798
B,afr,55:02,4e-05,100798
B,afr,15:20,4e-05,100798
B,afr,35:04,4e-05,100798
B,afr,27:14,4e-05,100798
B,afr,18:04,3.5e-05,100798
B,afr,27:07,3.5e-05,100798
B,afr,35:11,3.5e-05,100798
B,afr,39:02,3.5e-05,100798
B,afr,35:17,3.5e-05,100798
B,afr,08:16,3.5e-05,100798
B,afr,08:09,3.5e-05,100798
B,afr,40:03,3e-05,100798
B,afr,39:09,3e-05,100798
B,afr,15:24,3e-05,100798
B,afr,07:10,3e-05,100798
B,afr,40:05,3e-05,100798
B,afr,39:15,2.5e-05,100798
B,afr,35:49,2.5e-05,100798
B,afr,35:42,2.5e-05,100798
B,afr,44:50,2.5e-05,100798
B,afr,35:41,2.5e-05,100798
B,afr,07:13,2.5e-05,100798
